year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,awards,series,soundtrack,amount,ref_video
2000,2000 .12.23 개봉,영화,"가족, 코미디",102 달마시안,케빈 리마,https://movie-phinf.pstatic.net/20111216_129/1324028958641DmHEj_JPEG/movie_image.jpg,크루엘라 드 빌이 런던에서 달마시안 애완견을 납치하다가 체포된 지 3년이 흘렀다. 더 이상 모피 근처에는 얼씬도 하지 않겠다는 서약을 하고 감옥에서 가석방으로 풀려난 그녀는 애완견 왕국의 구세주이자 가장 다정한 친구가 된다. 모든 사람들이 그녀의 변신에 놀라움을 금치 못하지만 단 한 사람 누구보다 애완견을 사랑하는 여성이자 크루엘라의 보호 관찰관인 클로이 사이몬(엘리스 에반스 분)은 크루엘라의 개과천선을 믿지 않는다. 게다가 크루엘라가 언론의 주목을 받는 가운데 폐쇄 직전의 동물 보호소를 인수하기에 이르자 클로이 사이몬의 의심은 극에 달한다.@  동물 보호소의 마음씨 좋은 관리인 케빈 셰퍼드(요안 그루퍼드 분)는 동물 보호소의 새 주인에게 감사하는 마음을 가지며 동시에 크루엘라의 보호 관찰관에게 애정을 품는다. 경찰이 출동하여 어린 달마시안을 유괴했다는 죄목으로 케빈을 체포하기 전까지만 해도 클로이 사이몬 또한 그에게 호감을 가진다. 케빈이 애완견을 훔쳤다고 믿는 클로이는 마음에 내키지는 않았지만 크루엘라가 틀림없이 변했다고 믿는다. 그러나 클로이 자신이 키우는 퐁고와 퍼디의 증손자 격인 어린 달마시안들이 사라지자 다시 크루엘라를 의심하게 된다. 한편 크루엘라는 평생을 갈망하던 달마시안 모피 코트를 손에 넣기 위하여 프랑스의 패션 디자이너인 장 피에르 르 펠과 우정을 쌓는다.@  과연 두 사람은 무지무지하게 사악한 범죄의 배후일까 아니면 크루엘라가 그녀 자신이 범하지도 않은 범죄의 배후로 무고하게 모함을 받는 것일까? 모함에 연루된 케빈은 세상에서 하나뿐인 "날아다니는 개""와 다른 애완견 친구들의 도움을 받아 자신의 무고함을 증명하고 클로이의 유괴된 달마시안들을 구출하기 위해 백방으로 뛴다. 누군가 틀림없이 달마시안을 훔쳐가고 있다. 과연 누구일까?",해외,미국,5ivl22IjiRE,브에나비스타코리아,브에나비스타코리아,전체 관람가,94분,-,토니 로빈슨 팀 멕네니 이안 그루퍼드 앨리스 에반스 제라르 드빠르디유 글렌 클로즈 ,  크리스틴 벅클리 Kristen Buckley (각본) 브라이언 레건 Brian Regan (각본) 밥 주디커 Bob Tzudiker (각본) 노니 화이트 Noni White (각본) 크리스틴 벅클리 Kristen Buckley (원안) 브라이언 레건 Brian Regan (원안) 에드워드 S. 펠드먼 Edward S. Feldman (제작) 패트리샤 카 Patricia Carr (공동제작) 애드리언 비들 Adrian Biddle (촬영) 로저 프래트 Roger Pratt (촬영) 데이비드 뉴먼 David Newman (음악) 애쉬턴 고턴 Assheton Gorton (미술) 안소니 포웰 Anthony Powell (의상) 그레고리 퍼러 Gregory Perler (편집) 미쉘 폭스 Michelle Fox (Ass-PD) 프리실라 존 Priscilla John (배역),배우/제작진 수상 이력@수상정보 테이블표@2001@제 12회 유바리국제판타스틱영화제@후보@초청영화 (케빈 리마)@제 73회 미국 아카데미 시상식@후보@의상상 (안소니 포웰),-,-,-,5ivl22IjiRE
2000,2000 .01.29 개봉,영화,"액션, 모험, 판타지",13번째 전사,마이클 크라이튼  존 맥티어난,https://movie-phinf.pstatic.net/20111221_8/1324462210252BXojf_JPEG/movie_image.jpg,{내 이름은 아메드 이븐 파할란 이븐 알라바스 이븐 라시드 이븐 하마드 호사다마라고 했던가... 나는 세계 최고의 도시 바그다드의 시인으로 근심걱정 없는 행복한 나날을 보내고 있었다. 그러던 어느날 아름다운 여인을 만났으나 이미 정혼을 한 여자였다. 격분한 남편의 얘기를 들은 칼리프는 머나먼 왕국 투쑥 블라드 왕국의 사절로 나를 파견시켰다. 그렇게 난 고향땅에서 추방된 것이다. 우린 낙타를 타고 야만인의 땅을 찾아갔다. 아버지의 오랜 친구인 멜키시덱과 함께 오구즈와 하자르... 불가르 땅을 경유하여 살육과 약탈을 일삼는 타타르족 영토에 다다랐다.}@  부와 명예를 누리던 바그다드 시인 아메드 이븐 파들란(안토니오 반데라스 분)은 유부녀와 불륜의 사랑을 나누다 발각되어 약탈과 살육의 땅 북구 투쑤크블라드의 사절로 강제 파견된다. 다국어를 구사하는 충복 멜기세데(오마 샤리프 분)와 함께 낯선 오지에 던져진 아메드. 하지만 그가 목적지에 도착했을 때 그 지역의 통치자인 히갈리악 왕은 이미 운명한 상태였고 설상가상으로 인근 마을에 괴물들이 출몰하여 엄청난 피해를 입었다는 소식을 접하게 된다. 그리고 얼마 뒤 로쓰가르 왕이 통치하는 왕국으로부터 전령이 찾아와 군사지원을 요청한다.@  히길리악 왕의 후계자이자 용맹스러운 전사 불리위프는 열세 명의 전사를 구성하는데 무녀의 점괘에 따라 전사는 북구인이 아니어야 했으므로 뜻하지 않게 아메드가 열세 번 째의 마지막 전사로 발탁된다. 험난한 여행 끝에 13인의 전사가 찾아간 로쓰가르 왕국. 마을은 황폐하고 사람들은 정체불명 괴물의 출몰로 공포에 떨고 있었다. 안개괴물 또는 용의 불을 내뿜는 괴물로 알려진 족속들이 안개를 몰고 나타나 사람들의 사지를 무참하게 살육한 뒤. 시체들의 머리를 잘라 가는 것이었다.@  전사들이 도착한 첫날 밤 이 시체를 먹는 괴물들의 무차별 습격으로 마을은 순식간에 아수라장으로 변하고 이들과 치열한 전투를 벌인 전사들은 불행히도 다수의 동료를 잃고 만다. 아침이 밝아오고 시체를 먹는 괴물의 정체를 밝히기 위해 전사들은 깊은 숲 속을 찾는다. 이때 아메드는 괴물들을 처치하려면 그 힘의 원천인 마녀와 괴물 우두머리를 해치워야만 한다는 무녀의 경고를 받게 된다. 그리고 마침내 깊은 숲 속 폭포 너머 거대한 지하 동굴에서 집단으로 서식하는 괴물들을 만나게 된다. 사방에 널려있는 해골들 찢겨져 있는 시체들. 전사들은 말로만 듣던 식인 장면을 목격하고 경악하며 일대 혈전이 벌어지는데.@  {악마의 바다와 숲을 건너왔다. 자비로운 알라께 경배 올리나니 북구인에게 은총을 내리소서. 저를 위해 양식을 나눠주고 피까지 흘렸나니 이 몸 아메드 파할란도 신을 섬기어 충복한 종이 되겠나이다.},해외,미국,-,-,-,청소년 관람불가,114분,-,데니스 스토헤이 오마 샤리프 블라디미르 커리치 다이안 베노라 안토니오 반데라스 ,  윌리엄 위셔 주니어 William Wisher Jr. (각본) 워렌 루이스 Warren Lewis (각본) 마이클 크라이튼 Michael Crichton (원작자) 마이클 크라이튼 Michael Crichton (제작) 존 맥티어난 John McTiernan (제작) 네드 도드 Ned Dowd (제작) 루 아코프 Lou Arkoff (공동제작) 캐시 그랜트 Casey Grant (협력프로듀서) 앤드류 G. 바나 Andrew G. Vajna (기획) 피터 멘지스 주니어 Peter Menzies Jr. (촬영) 제리 골드스미스 Jerry Goldsmith (음악) 울프 크로에거 Wolf Kroeger (미술) 존 설리반 John Sullivan (특수효과) 케이트 해링턴 Kate Harrington (의상) 존 라이트 John Wright (편집) 팻 맥코클 Pat McCorkle (배역) 린느 캐로우 Lynne Carrow (배역),배우/제작진 수상 이력@수상정보 테이블표@2015@제 7회 본 스릴러 국제영화제@후보@오마주 - 존 맥티어난 (존 맥티어난),-,-,-,Y9Q4BSACoSc
2000,-,영화,-,21세기 도망자,제프 브레크너  리차드 콤톤  제임스 프라울리,https://ssl.pstatic.net/static/movie/2012/06/dft_img77x110_1.png,아름다운 아내 헬렌(Helen Kimble: 켈리 러더포드 분)과 행복한 결혼 생활을 해오던 리차드 킴블 박사(Dr. Richard Kimble: 티모시 데일 분). 어느날 정체를 알 수 없는 외팔이 남자(The One-Armed Man: 스티븐 랭 분)에 의해 아내가 살해당한 후 살해당시 두 사람이 싸우는 것으로 오해한 목격자의 증언에 따라 살인 누명을 쓰고 실형을 언도받는다. 그러나 죄수 호송차의 전복 사고로 탈출에 성공한 리차드는 그를 뒤쫓는 필립 제라드 경사(Lieutenant Philip Gerard: 미켈티 윌리암슨 분)의 끈질긴 추격을 피해 도망자 생활을 시작한다. 외팔이 남자의 뒤를 쫓아 마이애미에 도착한 리차드는 외팔이 남자가 묵고 있는 한 모텔에 방을 잡고 그를 기다리며 공사장 인부 일을 시작한다.,해외,미국,hdhJfEZwh9s,-,-,-,60분,-,로렌 테웨스 지나 라베라 렉스 린 존 아일워드 잔 잭슨 리처드 브레스토프 밥 모리시 코니 브리튼 켈리 러더포드 스티븐 랭 미켈티 윌리암슨 티모시 데일리 ,  킴 뉴턴 Kim Newton (각본) 존 맥나마라 John McNamara (각본) 데이빗 이어맨 David Ehrman (제작) 블라디미르 스테포프 Vladimir Stefoff (제작) 캐슬린 글린 Kathleen Glynn (협력프로듀서) R.W. 굿윈 R.W. Goodwin (기획) 로이 허긴스 Roy Huggins (기획) 앤 코펠슨 Anne Kopelson (기획) 아놀드 코펠슨 Arnold Kopelson (기획) 클락 마티스 Clark Mathis (촬영) 루이스 페브리 Louis Febre (음악) 오코위타 Okowita (미술) 크리스틴 피터스 Christine Peters (의상) 스콧 K. 월리스 Scott K. Wallace (편집) 데이빗 엑스트롬 David Ekstrom (편집) 로버트 A. 페레티 Robert A. Ferretti (편집) 파멜라 바스커 Pamela Basker (배역) 조디 로스필드 Jodi Rothfield (배역) 헤이디 월커 Heidi Walker (배역),배우/제작진 수상 이력@수상정보 테이블표@2001@제 7회 미국 배우 조합상@후보@TV드라마부문연기상(남자) (티모시 데일리),-,-,-,JB1t4FWN0xs
2000,2000 .11.25 개봉,영화,"범죄, 스릴러",24 아워 인 런던,알렉산더 핀보우,https://movie-phinf.pstatic.net/20140528_96/1401263623660sl4vG_JPEG/movie_image.jpg,2009년의 런던. 도시는 암흑가 조직들의 주도권 장악을 위한 전쟁으로인해 핏빛으로 물들어 있다. 어느 날 공원에서 벌어진 두 세력간의 총격전으로 많은 사람들이 사망하지만 공원을 우연히 지나가던 마사라는 흑인 여성은 구사일생으로 생존하여 유일한 사건의 목격자가 된다. 이 여인의 증언을 토대로 암흑가 보스 크리스찬이 장악하고 있는 최대 범죄 조직을 일망타진하려는 경찰은 마사를 철저히 보호하려고 한다. 하지만 어떤 희생을 치르더라도 마사를 제거하려는 크리스찬 일당. 이들의 전투가 시작된다. 북미 최고의 범죄 조직과 전략적인 동맹을 맺으려했던 크리스찬은 조직의 보스인 로이드를 만나지만 경찰에 크리스찬 일당을 일망타진할 수 있는 목격자가 살아있다는 것을 안 로이드는 사건 해결 전에는 동맹을 맺을 수 없다는 말과 함께 자신의 수하인 토니를 남겨둔다. 다급해진 크리스찬은 최고의 킬러인 시몬과 리처드에게 어떠한 희생을 치르더라도 마사를 살해하라는 임무를 부여한다.,해외,영국,VT2SwRII2Jo,-,-,청소년 관람불가,90분,-,리처드 뎀시 제임스 힉스 모건 존스 토니 런던 숀 프란시스 카티아 카발레로 리처드 그레이엄 루크 가렛 사라 스톡브리지 존 샤리언 제임스 올리버 아미타 디리 존 벤필드 안젤라 로렌 스미스 게리 올슨 ,  알렉산더 핀보우 Alexander Finbow (각본) 밥 포탈 Bob Portal (라인프로듀서) 크리스 플레빈 Chris Plevin (촬영) 에드먼드 벗 Edmund Butt (음악) 매튜 데이비스 Matthew Davies (미술) 피오나 칠콧 Fiona Chilcott (의상) 이안 파 Ian Farr (편집) 수잔느 스미스 Suzanne Smith (배역),-,-,-,-,xyw_xfqZLIk
2000,2000 .02.26 개봉,영화,"코미디, 멜로/로맨스",25살의 키스,라자 고스넬,https://movie-phinf.pstatic.net/20111212_177/1323674987893lATAW_JPEG/movie_image.jpg,시카고 썬 타임지의 유능한 카피 에디터인 조시 겔러는 직접 현장에서 발로 뛰는 취재 기자가 되고 싶어한다. 그런 조시 겔러는 직장에서는 뛰어난 능력을 인정받고 있지만 개인적인 그녀의 생활은 부족함 투성이다. 고등학교 시절의 조시 겔러는 공부는 잘하는 우등생이었지만 우스꽝스런 외모와 엉뚱한 행동으로 인해 친구들로부터 늘 따돌림을 당했고 그때 이후 지금까지 변변히 남자 친구 한번 만나본 적이 없다. 조시는 이렇게 탄식한다. "난 키스다운 키스 한번 못해 봤어""라고. 그런 그녀에게 신문사의 괴팍한 사장은 특종을 잡으라며 조시에게 취재 기자 발령을 내린다. 꿈에 그리던 취재 기자 발령을 받으면서 그녀는 자신의 인생에서 상상하지 못했던 변화의 조짐이 보이기 시작한다. 기자로서 그녀에게 주어진 첫번째 임무는 결코 쉽지가 않다. 열일곱살 고등학생으로 위장해서 학교에 들어가 요즘의 십대를 취재하는 것이다. 자기보다 여덟살이나 어린 학생들 틈에서 조시 겔러는 자신이 고등학교 시절에 따돌림을 당했던 아픈 기억을 극복해 가면서 기사 거리를 찾아가게 되는데.",해외,미국,Zmeh-yZ87hQ,-,-,12세 관람가,107분,-,게리 마샬 몰리 샤논 제레미 조단 릴리 소비에스키 마이클 바턴 데이빗 아퀘트 드류 베리모어 ,  에비 콘 Abby Kohn (각본) 마크 실버스테인 Marc Silverstein (각본) 샌디 아이삭 Sandy Isaac (제작) 낸시 주보넨 Nancy Juvonen (제작) 제프리 다우너 Jeffrey Downer (공동제작) 드류 베리모어 Drew Barrymore (기획) 알렉스 네폼니아쉬 Alex Nepomniaschy (촬영) 데이비드 뉴먼 David Newman (음악) 메리 라모스 Mary Ramos (음악) 미쉘 쿠즈네스키 Michelle Kuznetsky (음악) 스티븐 J. 조던 Steven J. Jordan (미술) 모나 메이 Mona May (의상) 데브라 치아트 Debra Chiate (편집) 마르셀로 샌서비에리 Marcelo Sansevieri (편집) 저스틴 배델리 Justine Baddeley (배역) 킴 데이비스 Kim Davis (배역),배우/제작진 수상 이력@수상정보 테이블표@2000@제 9회 MTV 영화 & TV 어워즈@후보@최고의 여자배우상 (드류 베리모어)@후보@최고의 키스상 (드류 베리모어 & 마이클 바턴),-,-,-,1dqOAXQ_ZBw
2000,2000 .10.21 개봉,영화,"드라마, 코미디",28일 동안,베티 토마스,https://movie-phinf.pstatic.net/20111222_257/1324486298147dPX9j_JPEG/movie_image.jpg,뉴욕의 모든 파티에서 흥청대며 술과 사랑과 뉴욕의 밤거리만을 전부라 여기는 여류 작가 그웬 커밍스(산드라 블록 분). 그녀는 남자친구 재스퍼와 댄스클럽 및 바를 전전하며 술에 찌든 방탕한 삶을 즐기는 알콜중독자이다. 거리의 모든 술집을 전전하면서 술집의 테이블마다 올라가서 몸을 흔들고. 술에 지쳐 집에 돌아와서는 벗어놓은 속옷을 전부 불 속에 던져 버리고. 급기야 언니 릴리(엘리자베스 퍼킨스 분)의 결혼식에 만취한 상태로 늦게 나타나자 그녀를 향해 "언니는 자기 스스로 남들이 사랑할 수 없게 만든다.""고 외친다. 웨딩 케익에 풀썩 주저않아 사랑에 대한 횡설수설 푸념을 늘어놓다가 술이 머리 끝까지 오른 채 웨딩카를 몰고서는 사고를 내고 만다. 그웬은 법원으로부터 28일간 알콜중독치료를 위하여 갱생원에서 생활할 것을 명령받는다. 갱생원 생활동안 그녀는 아주 독특하면서 매력적인 동료들 즉 같이 법원명령으로 들어와 있는 중독자 친구들을 만나게 된다. 또한 카운셀러인 코넬(스티브 부세미 분)은 지친 그웬의 마음속에 존재하는 벽을 열고 들어가 그녀가 자신의 진정한 모습을 발견할 수 있도록 도운다. 이런 이들과의 관계속에 그녀는 서서히 자신의 모습을 돌려놓기 위한 노력을 시작하게 된다.",해외,미국,8zj7nZf9II8,콜럼비아트라이스타,콜럼비아트라이스타,12세 관람가,103분,-,스티브 부세미 엘리자베스 퍼킨스 다이안 래드 도미닉 웨스트 비고 모텐슨 산드라 블록 ,  수잔나 그랜트 Susannah Grant (각본) 제노 타핑 Jenno Topping (제작) 셀리아 D. 코스타스 Celia D. Costas (공동제작) 디클란 퀸 Declan Quinn (촬영) 리처드 깁스 Richard Gibbs (음악) 마샤 힌즈 Marcia Hinds (미술) 엘렌 루터 Ellen Lutter (의상) 피터 테슈너 Peter Teschner (편집),-,-,-,-,eCdRFMp8Xwo
2000,"2013 .04.25 재개봉, 2000 .04.08 개봉",영화,멜로/로맨스,4월 이야기,이와이 ??지,https://movie-phinf.pstatic.net/20130417_296/1366168760180E9pqf_JPEG/movie_image.jpg,도쿄 근교에 위치한 대학에 진학을 결심한 우즈키는 홋카이도에 있는 가족과 작별인사를 마친 뒤 도쿄로 향하는 기차에 오른다. 시내에서 조금 벗어난 무사시노라는 한적한 동네에 거처를 정한 후 그녀는 대학생활을 시작하게 된다. 대학생활은 그녀가 예상했던 것 보다 훨씬 더 많고 작은 모험과 경험들을 하게 하고 동시에 시련을 겪게 한다. 비현실적인 낚시 동아리에 들어가게 되고 이웃집 여자와 이상한 만남을 갖는 등 생소한 생활에 적응해나가는 우즈키는 동네에 있는 서점에 자주 들리게 되는데.. 마침내 동네 서점에서 일하고 있는 청년이 그녀가 이곳으로 이사 오게 된 결정적인 이유라는 것이 점차 밝혀진다.@ @ 과연 우즈키는 용기를 내어 그에게 인사를 할 수 있는 날이 올 수 있을까?,해외,일본,1xiHkkG3dbQ,조이앤컨텐츠그룹,(주)팝 파트너스,12세 관람가,67분,-,시오미 산세이 마츠모토 키오 이치카와 소메고로 후지마 노리코 마츠모토 요시로 이부 마사토 이시이 타츠야 에구치 요스케 미츠이시 켄 카토 카즈히코 루미 후지이 카호리 다나베 세이치 마츠 다카코 ,  이와이 ??지 lwai Shunji (각본) 사타니 히데미 Hidemi Satani (제작) 시노다 노보루 Noboru Shinoda (촬영) 츠즈키 유지 Yuji Tsuzuki (소품팀) 이와이 ??지 lwai Shunji (편집) 정운갑 (영화사),배우/제작진 수상 이력@수상정보 테이블표@1998@제 3회 부산국제영화제@수상@PSB 영화상 (이와이 ??지),-,-,-,dZz7kTDQieg
2000,2000 .12.23 개봉,영화,"SF, 액션, 스릴러",6번째 날,로저 스포티스우드,https://movie-phinf.pstatic.net/20111222_8/1324492442023HzA9Y_JPEG/movie_image.jpg,{신은 자신의 형상대로 인간을 창조하셨다. 저녁이 되며 아침이 되니 이는 여섯째 날이니라. 창세기 1:27 31}@  불치병으로부터 자유로워지는 세상 모든 생물체가 더 이상 멸종으로부터 위협받지 않는 세상 기아가 없어지는 세상 복제된 인간생명체기관들이 이식을 기다리며 비축되어 있는 세상 입맛에 맞는 가상의 여자친구를 가질 수 있는 세상. 이 고도의 발달된 사회에서 살고 있는 아담 깁슨은 훈장을 받은 명망있는 전투기 조종사로 사랑스런 아내와 딸을 두고 있는 평범한 가장이다. 현재 그는 친구인 행크와 함께 작은 회사를 경영하며 완벽한 삶의 행복을 누리고 있다.@  그러던 어느 날 밤 그의 삶은 한꺼번에 파멸된다. 자신의 깜짝 생일파티를 준비하고 집으로 돌아온 아담은 도저히 믿기지 않는 광경을 목격한다. 집안 거실에서 자신과 똑같은 생김새의 또 다른 아담 깁슨이 자신의 가족들과 함께 생일파티를 하고 있는 것이 아닌가! 모든 생물체의 복제는 가능하지만 인간복제는 불법으로 정해져 있는 상황에서 그와 닮은 클론의 출연은 도대체 무엇을 말하는가? 아담이 이 혼돈에서 벗어나기도 전에 암살자들에게 납치당한다. 그리고 그는 이 모든 음모의 중심에 서있는 인물이자 막강한 권력을 지닌 마이클 드러커와의 피할수 없는 전쟁을 시작한다. 그 자신과 사랑하는 사람들을 구하기 위해 그리고 인간복제의 약용으로 파멸된 미래를 막기 위해.,해외,미국,V0aNsNnuJEg,콜럼비아트라이스타,콜럼비아트라이스타,12세 관람가,123분,-,로드니 로우랜드 웬디 크로슨 사라 윈터 마이클 루커 마이클 래파포트 로버트 듀발 토니 골드윈 아놀드 슈왈제네거 ,  코막 위벌리 Cormac Wibberley (각본) 마리안 위벌리 Marianne Wibberley (각본) 존 데이비슨 Jon Davison (제작) 마이크 메다보이 Mike Medavoy (제작) 아놀드 슈왈제네거 Arnold Schwarzenegger (제작) 데이비드 컷츠워스 David Coatsworth (기획) 코막 위벌리 Cormac Wibberley (기획) 마리안 위벌리 Marianne Wibberley (기획) 피에르 미그노 Pierre Mignot (촬영) 트레버 라빈 Trevor Rabin (음악) 제임스 D. 비셀 James D. Bissell (미술) 존 윌렛 John Willett (미술) 트리쉬 키팅 Trish Keating (의상) 미셀 아르캉드 Michel Arcand (편집) 마크 콘트 Mark Conte (편집) 도미니크 포르탱 Dominique Fortin (편집) 데이빗 라덤 David Latham (Ass-PD) 미쉘 앨런 Michelle Allen (배역) 주디스 홀스트러 Judith Holstra (배역),배우/제작진 수상 이력@수상정보 테이블표@2001@제 21회 골든 라즈베리 시상식@후보@최악의 남우조연상 (아놀드 슈왈제네거)@후보@최악의 남우주연상 (아놀드 슈왈제네거)@후보@최악의 커플상 (아놀드 슈왈제네거 & 복제 아놀드 슈왈제네거),-,-,-,TdQ6y4_lB4w
2000,"2004 .06.25 재개봉, 2000 .09.02 개봉",영화,"코미디, 드라마",8과 1/2 우먼,피터 그리너웨이,https://movie-phinf.pstatic.net/20111222_31/132453127250784t0n_JPEG/movie_image.jpg,부유한 제네바의 사업가 필립 에멘탈은 아내를 잃은 뒤 실의에 빠진 채 무료한 나날을 보내고 있다. 한편 위험스러운 지진의 스릴을 즐기고 빠찡코에 중독된 일본인들에게 흥미를 느끼는 필립의 아들 스토리는 아버지를 위로하기 위해 집으로 돌아온다. 아버지 필립의 슬픔과 외로움을 달래기 위해 펠레니의 [8 ½]을 함께 보던 스토리는 홀로 된 아버지를 위로해 줄 방법을 찾게 된다. 바로 영화 속에서와 같은 놀랍고도 흥분될 만한 다양한 여인들을 소개시켜주는 것. 필립과 스토리 이 부자는 곧 거대한 제네바 저택 내에 자신들만의 매음굴을 만들 수 있다는 생각에 다다르게 되고 실행에 들어간다.@  빠찡코에 중독되어 크게 빚을 지고 있는 시마토와 일본 가부키 배우를 흠모하고 있는 미오 스토리를 진심으로 사랑하고 있는 여성 사업가 키토 이렇게 세 명의 일본 여성이 필립과 스토리의 집으로 들어온다. 그리고 횡령으로 의심받고 있는 그리셀다 역시 두 남자의 울타리 안에서 그들의 환상을 위해 수녀 복을 입는다. 필립과 스토리는 사우디 아라비아 조마사에게서 값나가는 말들을 훔친 베릴이라는 여가수와 대리출산으로 돈을 모아 감옥에 갈 위기에 처한 지아콘다를 구해준다는 조건으로 자신들의 집으로 데려온다. 여기에 필립의 아내가 가장 아끼던 하인이자 유일하게 필립의 방탕을 막으려 하는 클로딜데와 복장도착증을 가진 반신불수의 여자가 가세하여 착한 마음씨의 창녀 팔미라 또한 그들의 매음굴에 들어오게 된다. 필립과 스토리는 상상할 수 있는 모든 성적 환상을 현실화시킨 것에 기쁨을 느끼고 마음껏 즐긴다. 그러나 잘 정비된 비밀스런 하렘을 창조한 그들의 위압적인 성적 환상에 여성들은 차츰 지쳐가고 두 남자 역시 피곤과 혼란 속에서 식상함을 느끼는데.,해외,미국,QYu2y9reew0,동숭아트센터  베어엔터테인먼트,베어엔터테인먼트,청소년 관람불가,120분,-,토니 콜렛 마노 키리나 바바라 사라피안 이능정 우쥔메이 매튜 딜러미어 존 스탠딩 ,  피터 그리너웨이 Peter Greenaway (각본) 키스 카산더 Kees Kasander (제작) 지미 드 브라번트 Jimmy de Brabant (공동제작) 테리 글린우드 Terry Glinwood (기획) 밥 휴바 Bob Hubar (기획) 데니스 위그먼 Denis Wigman (기획) 라이니어 밴 브러멜런 Reinier Van Brummelen (촬영) 사샤 비에르니 Sacha Vierny (촬영) 윌버트 밴 도프 Wilbert Van Dorp (미술) 와다 에미 Emi Wada (미술) 와다 에미 Emi Wada (의상) 엘머 류펜 Elmer Leupen (편집) 다니엘 로페 Danielle Roffe (배역),배우/제작진 수상 이력@수상정보 테이블표@1999@제 52회 칸영화제@후보@황금종려상 (피터 그리너웨이),-,-,-,UHYze0ft5HM
2000,-,영화,-,AD 2000,진가상,https://movie-phinf.pstatic.net/20111222_255/1324564275606Rm8Gd_JPEG/movie_image.jpg,컴퓨터 회사 TDX의 부사장인 형 그레고리(여량위 분)와 함께 살아가는 평범한 20대 청년 피터(곽부성 분). 컴퓨터 게임을 즐기는 그는 적수인 친구 베니(오언조 분)에게 한번도 져본 적이 없을 만큼 게임 감각이 뛰어나다. 하지만 평화롭던 그의 일상은 싱가포르에서 일어난 비행기 추락 사고로 일대 전환을 맞는다. 오작동된 미사일에 의해 격추된 비행기 사고로 TDX의 사장이 사망하면서 그레고리가 범인으로 몰리게 된 것. 그레고리가 개발한 컴퓨터 프로그램이 이 사건과 관련이 있다고 판단한 CIA는 그레고리와 피터를 연행한다. 수사 뒤 홍콩 CIA는 피터를 석방하고 그레고리는 미국 CIA에 넘기기로 결정한다. 하지만 이송 도중 테러범의 급습으로 그레고리는 처참히 살해되고 이를 목격한 피터는 친구인 베니와 쟈넷(최낙지 분) 그리고 싱가포르에서 형의 애인이라며 나타난 묘령의 여인 샐리나(곽비려 분) 등과 도난 당한 컴퓨터 시스템의 행방을 수소문하기 시작한다. 결국 형의 근무지였던 싱가포르까지 오게된 일행은 형이 남긴 비밀금고의 열쇠를 가까스로 입수하게 되지만 내용물을 확인하기도 전 또다시 동일 테러단의 기습을 당하고 이들을 미행하던 홍콩 경찰들과 대대적인 총격전에 휘말리는데.,해외,"홍콩 , 싱가포르",ephTQxsdR0s,유한프로덕션,한맥영화,15세 관람가,100분,-,채낙지 연진 소흥상 곽비려 오언조 곽부성 ,  진가상 (각본) 스투 지커맨 Stu Zicherman (각본) 장징 John Chong (제작) 소지홍 (제작) 윌리 찬 진자강 (기획) 다니엘 윤 Daniel Yun (기획) 종재사 (기획),배우/제작진 수상 이력@수상정보 테이블표@2001@제 6회 홍콩금자형장@수상@남우조연상 (오진우)@제 20회 홍콩금상장영화제@수상@남우조연상 (오진우)@2000@제 2회 우디네 극동영화제@후보@홍콩영화 (진가상),-,-,-,LmZ1KOfdZpU
